network,nodes,edges,density,n_communities,community_size_min,community_size_mean,community_size_max,total_weight,weight_min,weight_mean,weight_median,weight_max,mean_in_degree,mean_out_degree,max_in_degree,max_out_degree,mean_in_strength,mean_out_strength,cross_edge_fraction_mu_t_hat,within_edge_fraction,cross_weight_fraction_mu_w_hat,within_weight_fraction,directed_modularity_unweighted,directed_modularity_weighted,run_id,replicate_id,modularity_regime,mu_t_input,mu_w_input
lfr,150,1485,0.0664429530201342,4,24,37.5,50,6739.051533,0.659283,4.538081840404041,4.43916,7.94872,9.9,9.9,25.0,10.0,44.92701022000001,44.92701022,0.3023569023569024,0.6976430976430976,0.300020513732433,0.699979486267567,0.4324057635842147,0.4356164662425517,241,1,mu_0p300,0.3,0.3
null,150,1485,0.0664429530201342,4,24,37.5,50,6739.051533,0.659283,4.538081840404041,4.43916,7.94872,9.9,9.9,25.0,10.0,44.92701022,44.92701022,0.7367003367003367,0.2632996632996632,0.7450385839036437,0.2549614160963562,-0.0019376707592195,-0.0101321008135975,241,1,mu_0p300,0.3,0.3
lfr,150,1451,0.0649217002237136,4,23,37.5,49,6479.906154032999,0.000118043,4.465820919388697,4.39497,10.4959,9.673333333333334,9.673333333333334,25.0,10.0,43.19937436022,43.199374360220006,0.2984148862853205,0.7015851137146796,0.3000180400487786,0.6999819599512214,0.4364926206456632,0.4382374886745047,242,2,mu_0p300,0.3,0.3
null,150,1451,0.0649217002237136,4,23,37.5,49,6479.906154033,0.000118043,4.4658209193886975,4.39497,10.4959,9.673333333333334,9.673333333333334,25.0,10.0,43.199374360220006,43.199374360220006,0.7525844245348036,0.2474155754651964,0.7562610708073287,0.2437389291926712,-0.0176769176038198,-0.0214296402049543,242,2,mu_0p300,0.3,0.3
lfr,150,1486,0.0664876957494407,4,28,37.5,44,6730.3023524813,5.56943e-05,4.529140210283512,4.562625,10.7255,9.906666666666666,9.906666666666666,25.0,10.0,44.86868234987534,44.86868234987533,0.300807537012113,0.699192462987887,0.3000174162661302,0.6999825837338698,0.4412941604821311,0.441567720984815,243,3,mu_0p300,0.3,0.3
null,150,1486,0.0664876957494407,4,28,37.5,44,6730.3023524813,5.56943e-05,4.529140210283512,4.562625,10.7255,9.906666666666666,9.906666666666666,25.0,10.0,44.86868234987533,44.86868234987533,0.7429340511440108,0.2570659488559892,0.7413220684508406,0.2586779315491594,-0.0008323536497666,0.0010104907345952,243,3,mu_0p300,0.3,0.3
lfr,150,1514,0.0677404921700223,6,20,25.0,29,6922.24931248,0.00142879,4.572159387371203,4.47903,13.8574,10.093333333333334,10.093333333333334,25.0,11.0,46.14832874986667,46.14832874986667,0.2978863936591809,0.7021136063408191,0.3000350072245392,0.6999649927754608,0.5324570848217168,0.530487665209839,244,4,mu_0p300,0.3,0.3
null,150,1514,0.0677404921700223,6,20,25.0,29,6922.24931248,0.00142879,4.572159387371203,4.47903,13.8574,10.093333333333334,10.093333333333334,25.0,11.0,46.14832874986667,46.14832874986667,0.8361955085865258,0.1638044914134742,0.8391399061151312,0.1608600938848687,-0.0058520301056279,-0.008892937224527,244,4,mu_0p300,0.3,0.3
lfr,150,1503,0.067248322147651,4,36,37.5,40,6831.454127649,0.000543119,4.545212327111776,4.54224,11.4668,10.02,10.02,22.0,11.0,45.54302751766,45.54302751766,0.2967398536260812,0.7032601463739188,0.3000313124190407,0.6999686875809592,0.4536201493663814,0.4510760312185652,245,5,mu_0p300,0.3,0.3
null,150,1503,0.067248322147651,4,36,37.5,40,6831.454127649,0.000543119,4.545212327111776,4.54224,11.4668,10.02,10.02,22.0,11.0,45.54302751766,45.54302751766,0.7538256819693946,0.2461743180306054,0.7567919268790024,0.2432080731209975,-0.0034656789769319,-0.006350620820902,245,5,mu_0p300,0.3,0.3
lfr,150,1426,0.0638031319910514,5,25,30.0,43,6300.715626643199,3.71432e-05,4.418454156131276,4.355705,9.42972,9.506666666666666,9.506666666666666,24.0,10.0,42.004770844288,42.004770844288,0.2994389901823281,0.7005610098176718,0.3000164471238477,0.6999835528761523,0.4900569271533079,0.488752104312122,246,6,mu_0p300,0.3,0.3
null,150,1426,0.0638031319910514,5,25,30.0,43,6300.715626643199,3.71432e-05,4.418454156131276,4.355705,9.42972,9.506666666666666,9.506666666666666,24.0,10.0,42.004770844288,42.004770844288,0.7917251051893408,0.2082748948106592,0.7904302883602005,0.2095697116397995,-0.0022291878537047,-0.0007842488153926,246,6,mu_0p300,0.3,0.3
lfr,150,1492,0.0667561521252796,4,35,37.5,40,6763.3284525697,7.33967e-05,4.533061965529289,4.497645,11.8498,9.946666666666667,9.946666666666667,25.0,10.0,45.08885635046467,45.088856350464674,0.2989276139410187,0.7010723860589813,0.3000129872147135,0.6999870127852865,0.4498783503079875,0.4486984472903229,247,7,mu_0p300,0.3,0.3
null,150,1492,0.0667561521252796,4,35,37.5,40,6763.3284525697,7.33967e-05,4.533061965529289,4.497645,11.8498,9.946666666666667,9.946666666666667,25.0,10.0,45.088856350464674,45.08885635046467,0.7493297587131368,0.2506702412868632,0.7442382629897601,0.2557617370102398,-0.0005237944641304,0.0044582930410031,247,7,mu_0p300,0.3,0.3
lfr,150,1413,0.0632214765100671,4,27,37.5,41,6206.4780575871,1.34811e-05,4.3924119303518045,4.36206,11.244,9.42,9.42,24.0,10.0,41.376520383914006,41.376520383914006,0.3007784854918613,0.6992215145081386,0.300032533799217,0.699967466200783,0.4436014983704545,0.4462510429999698,248,8,mu_0p300,0.3,0.3
null,150,1413,0.0632214765100671,4,27,37.5,41,6206.4780575871,1.34811e-05,4.3924119303518045,4.36206,11.244,9.42,9.42,24.0,10.0,41.37652038391399,41.376520383914006,0.7501769285208776,0.2498230714791224,0.7483329379565646,0.2516670620434353,-0.0057969446585617,-0.0040960775896673,248,8,mu_0p300,0.3,0.3
lfr,150,1428,0.0638926174496644,5,27,30.0,37,6326.97769,0.250722,4.430656645658263,4.409875,8.44388,9.52,9.52,25.0,10.0,42.17985126666665,42.17985126666666,0.2976190476190476,0.7023809523809523,0.3000086175426359,0.699991382457364,0.4989481086552267,0.4962370465920379,249,9,mu_0p300,0.3,0.3
null,150,1428,0.0638926174496644,5,27,30.0,37,6326.97769,0.250722,4.430656645658263,4.409875,8.44388,9.52,9.52,25.0,10.0,42.17985126666667,42.179851266666674,0.8046218487394958,0.1953781512605041,0.8080234411258053,0.1919765588741947,-0.0080546924652214,-0.0118648440427329,249,9,mu_0p300,0.3,0.3
lfr,150,1398,0.0625503355704698,5,23,30.0,39,6131.290661334922,2.41922e-07,4.3857586990950805,4.29433,12.0093,9.32,9.32,25.0,10.0,40.87527107556615,40.87527107556615,0.2954220314735336,0.7045779685264664,0.3000171192233811,0.6999828807766189,0.4923388408947178,0.4858623379228924,250,10,mu_0p300,0.3,0.3
null,150,1398,0.0625503355704698,5,23,30.0,39,6131.290661334922,2.41922e-07,4.3857586990950805,4.29433,12.0093,9.32,9.32,25.0,10.0,40.87527107556615,40.87527107556614,0.7975679542203148,0.2024320457796852,0.7976751143045779,0.202324885695422,-0.0098070818520633,-0.010694545196346,250,10,mu_0p300,0.3,0.3
lfr,150,1503,0.067248322147651,4,22,37.5,62,6861.841148,0.31255,4.565429905522288,4.52558,10.6781,10.02,10.02,25.0,11.0,45.745607653333344,45.74560765333333,0.2974051896207584,0.7025948103792415,0.3000119637861371,0.6999880362138629,0.4130293416272356,0.4118964470845203,251,11,mu_0p300,0.3,0.3
null,150,1503,0.067248322147651,4,22,37.5,62,6861.841148,0.31255,4.565429905522288,4.52558,10.6781,10.02,10.02,25.0,11.0,45.74560765333333,45.74560765333333,0.7065868263473054,0.2934131736526946,0.7038886792661754,0.2961113207338246,0.0038477049006887,0.0063265221843624,251,11,mu_0p300,0.3,0.3
lfr,150,1553,0.0694854586129753,5,22,30.0,41,7186.397837,0.28049,4.627429386349002,4.58448,11.8037,10.353333333333332,10.353333333333332,25.0,11.0,47.90931891333334,47.90931891333334,0.2994204764971024,0.7005795235028975,0.3000166002359885,0.6999833997640115,0.4902622885974801,0.4889338734981778,252,12,mu_0p300,0.3,0.3
null,150,1553,0.0694854586129753,5,22,30.0,41,7186.397837,0.28049,4.627429386349002,4.58448,11.8037,10.353333333333332,10.353333333333332,25.0,11.0,47.90931891333332,47.90931891333334,0.7920154539600772,0.2079845460399227,0.7886626298114873,0.2113373701885127,-0.0023326888654947,0.0013518875968653,252,12,mu_0p300,0.3,0.3
lfr,150,1463,0.0654586129753915,6,21,25.0,30,6567.797144042,0.000141839,4.48926667398633,4.35652,11.9119,9.753333333333334,9.753333333333334,24.0,10.0,43.78531429361333,43.785314293613325,0.2987012987012987,0.7012987012987013,0.3000229240986128,0.6999770759013872,0.5332080589842219,0.5328666515571132,253,13,mu_0p300,0.3,0.3
null,150,1463,0.0654586129753915,6,21,25.0,30,6567.797144042,0.000141839,4.48926667398633,4.35652,11.9119,9.753333333333334,9.753333333333334,24.0,10.0,43.78531429361334,43.785314293613325,0.8215994531784006,0.1784005468215994,0.8208117170201253,0.1791882829798746,0.01030990450712,0.0107135906426573,253,13,mu_0p300,0.3,0.3
lfr,150,1457,0.0651901565995525,6,22,25.0,28,6516.634494628999,0.000245356,4.472638637356897,4.43113,13.2948,9.713333333333331,9.713333333333331,25.0,10.0,43.44422996419334,43.444229964193326,0.2971859986273164,0.7028140013726836,0.3000210609081136,0.6999789390918864,0.5345919563756065,0.5321651208583451,254,14,mu_0p300,0.3,0.3
null,150,1457,0.0651901565995525,6,22,25.0,28,6516.634494629,0.000245356,4.472638637356898,4.43113,13.2948,9.713333333333331,9.713333333333331,25.0,10.0,43.444229964193326,43.44422996419334,0.8579272477693891,0.1420727522306109,0.8590301594921194,0.1409698405078806,-0.0261492927664662,-0.0269607838062264,254,14,mu_0p300,0.3,0.3
lfr,150,1479,0.0661744966442953,4,32,37.5,43,6684.684446128,0.000127268,4.519732553162948,4.4207,8.80425,9.86,9.86,25.0,10.0,44.56456297418666,44.56456297418666,0.3008789722785666,0.6991210277214335,0.3000250142382861,0.6999749857617139,0.445951685096878,0.4472723210092937,255,15,mu_0p300,0.3,0.3
null,150,1479,0.0661744966442953,4,32,37.5,43,6684.684446128,0.000127268,4.519732553162948,4.4207,8.80425,9.86,9.86,25.0,10.0,44.56456297418668,44.56456297418666,0.7484787018255578,0.2515212981744422,0.7474716829785754,0.2525283170214246,-0.0016480444501131,-0.0007514746392437,255,15,mu_0p300,0.3,0.3
lfr,150,1405,0.0628635346756152,4,24,37.5,44,6179.0358511800005,0.00139431,4.397890285537367,4.30587,9.1782,9.366666666666667,9.366666666666667,24.0,10.0,41.1935723412,41.1935723412,0.302491103202847,0.697508896797153,0.3000255534730339,0.6999744465269662,0.436154557313104,0.4391955947344506,256,16,mu_0p300,0.3,0.3
null,150,1405,0.0628635346756152,4,24,37.5,44,6179.0358511800005,0.00139431,4.397890285537367,4.30587,9.1782,9.366666666666667,9.366666666666667,24.0,10.0,41.1935723412,41.1935723412,0.7359430604982207,0.2640569395017793,0.7419086165853122,0.2580913834146878,0.0027026000177303,-0.0029563622537072,256,16,mu_0p300,0.3,0.3
lfr,150,1386,0.0620134228187919,4,29,37.5,43,6061.825325259701,4.16911e-05,4.37361134578622,4.27406,9.53164,9.24,9.24,24.0,10.0,40.41216883506466,40.41216883506466,0.3015873015873015,0.6984126984126984,0.3000267522855063,0.6999732477144937,0.4446146686406427,0.4471580158421741,257,17,mu_0p300,0.3,0.3
null,150,1386,0.0620134228187919,4,29,37.5,43,6061.825325259701,4.16911e-05,4.37361134578622,4.27406,9.53164,9.24,9.24,24.0,10.0,40.41216883506467,40.41216883506466,0.7741702741702742,0.2258297258297258,0.7716567987234612,0.2283432012765388,-0.0279683039423298,-0.0252660856780912,257,17,mu_0p300,0.3,0.3
lfr,150,1472,0.0658612975391498,5,22,30.0,45,6621.3869029219,6.57979e-05,4.498224798180639,4.4677,10.7287,9.813333333333333,9.813333333333333,25.0,10.0,44.14257935281266,44.14257935281267,0.3029891304347826,0.6970108695652174,0.3000171507943865,0.6999828492056135,0.4805398230741965,0.4818799315918428,258,18,mu_0p300,0.3,0.3
null,150,1472,0.0658612975391498,5,22,30.0,45,6621.3869029219,6.57979e-05,4.498224798180639,4.4677,10.7287,9.813333333333333,9.813333333333333,25.0,10.0,44.14257935281266,44.14257935281267,0.7649456521739131,0.2350543478260869,0.7588872456032596,0.2411127543967404,0.0185833013350661,0.0233432075272951,258,18,mu_0p300,0.3,0.3
lfr,150,1525,0.0682326621923937,4,28,37.5,45,7015.240599631,3.7484e-05,4.600157770249836,4.55207,10.9842,10.166666666666666,10.166666666666666,25.0,11.0,46.76827066420668,46.76827066420668,0.300327868852459,0.699672131147541,0.3000217853884738,0.6999782146115261,0.4419203439935501,0.4426752248928457,259,19,mu_0p300,0.3,0.3
null,150,1525,0.0682326621923937,4,28,37.5,45,7015.240599631,3.7484e-05,4.600157770249836,4.55207,10.9842,10.166666666666666,10.166666666666666,25.0,11.0,46.76827066420668,46.76827066420668,0.7547540983606558,0.2452459016393442,0.7519020625574051,0.2480979374425949,-0.0125058855146466,-0.0100667357584236,259,19,mu_0p300,0.3,0.3
lfr,150,1444,0.0646085011185682,4,27,37.5,51,6411.9271425518,1.64839e-05,4.440392757999861,4.390174999999999,12.6664,9.626666666666669,9.626666666666669,23.0,10.0,42.74618095034533,42.74618095034533,0.299168975069252,0.7008310249307479,0.3000546231699885,0.6999453768300115,0.4368022037891054,0.441213709604357,260,20,mu_0p300,0.3,0.3
null,150,1444,0.0646085011185682,4,27,37.5,51,6411.9271425518,1.64839e-05,4.440392757999861,4.390174999999999,12.6664,9.626666666666669,9.626666666666669,23.0,10.0,42.74618095034533,42.74618095034533,0.75,0.25,0.7460209853727691,0.2539790146272309,-0.0140288211416425,-0.0100319386139111,260,20,mu_0p300,0.3,0.3
lfr,150,1428,0.0638926174496644,5,22,30.0,39,6325.4283080000005,0.570438,4.429571644257703,4.3232800000000005,8.44984,9.52,9.52,23.0,10.0,42.16952205333334,42.16952205333334,0.3032212885154061,0.6967787114845938,0.3000089220203368,0.6999910779796632,0.4842613515994633,0.4873960239499978,261,21,mu_0p300,0.3,0.3
null,150,1428,0.0638926174496644,5,22,30.0,39,6325.428308,0.570438,4.4295716442577024,4.3232800000000005,8.44984,9.52,9.52,23.0,10.0,42.16952205333334,42.16952205333333,0.7878151260504201,0.2121848739495798,0.7894623770669101,0.2105376229330898,-0.0003324859355507,-0.0014884324365926,261,21,mu_0p300,0.3,0.3
lfr,150,1472,0.0658612975391498,4,26,37.5,48,6627.6893740000005,0.647134,4.5025063682065225,4.39442,10.7615,9.813333333333333,9.813333333333333,24.0,10.0,44.18459582666667,44.184595826666666,0.2934782608695652,0.7065217391304348,0.3000174678977041,0.6999825321022959,0.4439704188327033,0.4380923049179514,262,22,mu_0p300,0.3,0.3
null,150,1472,0.0658612975391498,4,26,37.5,48,6627.689374,0.647134,4.502506368206522,4.39442,10.7615,9.813333333333333,9.813333333333333,24.0,10.0,44.18459582666667,44.184595826666666,0.7126358695652174,0.2873641304347826,0.7118460051112229,0.2881539948887771,0.024812810137051,0.0256817108111116,262,22,mu_0p300,0.3,0.3
lfr,150,1514,0.0677404921700223,4,27,37.5,45,6918.4529618633005,4.19662e-05,4.569651890266381,4.53461,19.1472,10.093333333333334,10.093333333333334,24.0,11.0,46.12301974575533,46.123019745755336,0.3031704095112285,0.6968295904887715,0.3000157063009471,0.6999842936990529,0.4367562808765045,0.43916769322653,263,23,mu_0p300,0.3,0.3
null,150,1514,0.0677404921700223,4,27,37.5,45,6918.4529618633005,4.19662e-05,4.569651890266381,4.53461,19.1472,10.093333333333334,10.093333333333334,24.0,11.0,46.12301974575533,46.12301974575532,0.7384412153236459,0.2615587846763541,0.735746985058966,0.264253014941034,0.001485475064087,0.0045945130394428,263,23,mu_0p300,0.3,0.3
lfr,150,1449,0.0648322147651006,5,22,30.0,41,6473.420461503,0.000111556,4.467508945136646,4.43488,10.4855,9.66,9.66,25.0,10.0,43.15613641002,43.15613641002,0.2967563837129054,0.7032436162870945,0.3000371245856074,0.6999628754143926,0.4942177108888784,0.4912860220942162,264,24,mu_0p300,0.3,0.3
null,150,1449,0.0648322147651006,5,22,30.0,41,6473.420461502999,0.000111556,4.467508945136646,4.43488,10.4855,9.66,9.66,25.0,10.0,43.15613641002,43.15613641002,0.8074534161490683,0.1925465838509317,0.8092279212729723,0.1907720787270277,-0.0164793215472844,-0.017106066885502,264,24,mu_0p300,0.3,0.3
lfr,150,1489,0.0666219239373601,5,25,30.0,35,6739.807547,0.638192,4.526398621222297,4.50838,8.99737,9.926666666666666,9.926666666666666,24.0,10.0,44.932050313333335,44.932050313333335,0.2995298858294157,0.7004701141705842,0.300026585759126,0.699973414240874,0.4981942798791766,0.49776087861847,265,25,mu_0p300,0.3,0.3
null,150,1489,0.0666219239373601,5,25,30.0,35,6739.807547,0.638192,4.526398621222297,4.50838,8.99737,9.926666666666666,9.926666666666666,24.0,10.0,44.932050313333335,44.932050313333335,0.7877770315648086,0.2122229684351914,0.7892221927564783,0.2107778072435217,0.0099471341437837,0.008422947736656,265,25,mu_0p300,0.3,0.3
lfr,150,1449,0.0648322147651006,4,22,37.5,57,6473.932340700001,0.0254671,4.467862208902692,4.38202,8.32179,9.66,9.66,25.0,10.0,43.15954893799999,43.15954893799999,0.302967563837129,0.697032436162871,0.3000084444024321,0.699991555597568,0.4159161669288593,0.4177420228882309,266,26,mu_0p300,0.3,0.3
null,150,1449,0.0648322147651006,4,22,37.5,57,6473.932340699999,0.0254671,4.467862208902691,4.38202,8.32179,9.66,9.66,25.0,10.0,43.159548938,43.159548938,0.7198067632850241,0.2801932367149758,0.7185504753355232,0.2814495246644768,-0.0009230325190357,8.869609988690699e-05,266,26,mu_0p300,0.3,0.3
lfr,150,1587,0.0710067114093959,4,27,37.5,51,7414.179330204,0.000213804,4.671820623947069,4.72352,12.7493,10.58,10.58,25.0,11.0,49.42786220136,49.42786220136,0.3011972274732199,0.69880277252678,0.3000285616429503,0.6999714383570497,0.4362616231677591,0.4382901955070883,267,27,mu_0p300,0.3,0.3
null,150,1587,0.0710067114093959,4,27,37.5,51,7414.179330204,0.000213804,4.671820623947069,4.72352,12.7493,10.58,10.58,25.0,11.0,49.42786220136,49.42786220136,0.7441713925645873,0.2558286074354127,0.746133746913535,0.253866253086465,-0.0067125419236081,-0.0079748339053684,267,27,mu_0p300,0.3,0.3
lfr,150,1444,0.0646085011185682,4,25,37.5,53,6423.9661175771,1.59562e-06,4.448729998322091,4.49273,12.4853,9.626666666666669,9.626666666666669,24.0,10.0,42.82644078384735,42.82644078384734,0.3033240997229917,0.6966759002770083,0.3000387100895946,0.6999612899104054,0.4325482846202837,0.4419498733084651,268,28,mu_0p300,0.3,0.3
null,150,1444,0.0646085011185682,4,25,37.5,53,6423.9661175771,1.59562e-06,4.448729998322091,4.49273,12.4853,9.626666666666669,9.626666666666669,24.0,10.0,42.82644078384733,42.82644078384734,0.747229916897507,0.252770083102493,0.7516784609854792,0.2483215390145208,-0.0113575325542314,-0.0155327450766805,268,28,mu_0p300,0.3,0.3
lfr,150,1480,0.0662192393736017,4,32,37.5,44,6688.98057219,0.00352805,4.5195814676959465,4.440855,8.80055,9.866666666666667,9.866666666666667,25.0,10.0,44.5932038146,44.5932038146,0.2945945945945946,0.7054054054054054,0.3000264600160054,0.6999735399839946,0.449986303871439,0.4443287346723754,269,29,mu_0p300,0.3,0.3
null,150,1480,0.0662192393736017,4,32,37.5,44,6688.98057219,0.00352805,4.5195814676959465,4.440855,8.80055,9.866666666666667,9.866666666666667,25.0,10.0,44.59320381459999,44.59320381460001,0.7425675675675676,0.2574324324324324,0.7444821043275339,0.2555178956724661,0.002013330898466,0.0001451876641445,269,29,mu_0p300,0.3,0.3
lfr,150,1472,0.0658612975391498,5,23,30.0,45,6625.57328999708,9.04808e-06,4.50106881113932,4.488695,12.0909,9.813333333333333,9.813333333333333,23.0,10.0,44.170488599980544,44.17048859998053,0.3023097826086957,0.6976902173913043,0.3000384913103803,0.6999615086896196,0.4853169489898393,0.4903104341585867,270,30,mu_0p300,0.3,0.3
null,150,1472,0.0658612975391498,5,23,30.0,45,6625.57328999708,9.04808e-06,4.50106881113932,4.488695,12.0909,9.813333333333333,9.813333333333333,23.0,10.0,44.17048859998054,44.17048859998053,0.8023097826086957,0.1976902173913043,0.8046776657144714,0.1953223342855286,-0.0146830510101606,-0.0168312045079987,270,30,mu_0p300,0.3,0.3
lfr,150,1472,0.0658612975391498,4,30,37.5,43,6601.252411,0.663321,4.48454647486413,4.444925,8.26957,9.813333333333333,9.813333333333333,24.0,10.0,44.00834940666666,44.00834940666666,0.2995923913043478,0.7004076086956521,0.3000150301327419,0.6999849698672581,0.4457020173676749,0.4451776718708118,271,31,mu_0p300,0.3,0.3
null,150,1472,0.0658612975391498,4,30,37.5,43,6601.252411,0.663321,4.48454647486413,4.444925,8.26957,9.813333333333333,9.813333333333333,24.0,10.0,44.00834940666666,44.00834940666666,0.7445652173913043,0.2554347826086957,0.7412141373122848,0.2587858626877152,0.0007291912807183,0.0044042504959202,271,31,mu_0p300,0.3,0.3
lfr,150,1447,0.0647427293064877,4,31,37.5,51,6437.579425,0.736117,4.448914599170698,4.32355,8.26745,9.646666666666668,9.646666666666668,24.0,10.0,42.91719616666666,42.91719616666666,0.304077401520387,0.695922598479613,0.3000165943583681,0.6999834056416319,0.433568677945314,0.4374793167898415,272,32,mu_0p300,0.3,0.3
null,150,1447,0.0647427293064877,4,31,37.5,51,6437.579425,0.736117,4.448914599170698,4.32355,8.26745,9.646666666666668,9.646666666666668,24.0,10.0,42.91719616666666,42.91719616666666,0.7346233586731168,0.2653766413268832,0.734576629786591,0.265423370213409,0.0030227207925842,0.0018853817260056,272,32,mu_0p300,0.3,0.3
lfr,150,1463,0.0654586129753915,5,22,30.0,36,6557.074463999999,0.19368,4.481937432672591,4.44398,7.91179,9.753333333333334,9.753333333333334,25.0,10.0,43.71382976000001,43.71382976,0.3007518796992481,0.6992481203007519,0.300011522638704,0.699988477361296,0.4954823210390358,0.4968384433120651,273,33,mu_0p300,0.3,0.3
null,150,1463,0.0654586129753915,5,22,30.0,36,6557.074464,0.19368,4.481937432672591,4.44398,7.91179,9.753333333333334,9.753333333333334,25.0,10.0,43.71382976,43.71382976,0.7942583732057417,0.2057416267942583,0.7926218777191553,0.2073781222808447,0.0019758275325422,0.0035544081619753,273,33,mu_0p300,0.3,0.3
lfr,150,1454,0.0650559284116331,5,25,30.0,39,6490.220498,0.933008,4.463700480055021,4.36228,8.34637,9.693333333333332,9.693333333333332,25.0,10.0,43.268136653333336,43.26813665333332,0.3005502063273728,0.6994497936726272,0.3000286012778845,0.6999713987221154,0.4942453488834104,0.495326738069096,274,34,mu_0p300,0.3,0.3
null,150,1454,0.0650559284116331,5,25,30.0,39,6490.220498000001,0.933008,4.463700480055021,4.36228,8.34637,9.693333333333332,9.693333333333332,25.0,10.0,43.268136653333336,43.268136653333336,0.8026134800550206,0.1973865199449793,0.8036620684316232,0.1963379315683767,-0.0078179248442375,-0.0086434297195361,274,34,mu_0p300,0.3,0.3
lfr,150,1467,0.0656375838926174,5,26,30.0,33,6602.538527000001,0.347242,4.5007079256987055,4.47636,10.0168,9.78,9.78,25.0,10.0,44.01692351333334,44.01692351333334,0.305385139740968,0.6946148602590321,0.3000242753449063,0.6999757246550937,0.4929252461213267,0.4984372325455358,275,35,mu_0p300,0.3,0.3
null,150,1467,0.0656375838926174,5,26,30.0,33,6602.538527000001,0.347242,4.5007079256987055,4.47636,10.0168,9.78,9.78,25.0,10.0,44.01692351333334,44.01692351333334,0.8275391956373551,0.1724608043626448,0.8268606822474054,0.1731393177525946,-0.0292288097750604,-0.0285272834595315,275,35,mu_0p300,0.3,0.3
lfr,150,1521,0.0680536912751677,4,23,37.5,62,6960.835370778,0.000339773,4.576486108335305,4.60136,10.9829,10.14,10.14,24.0,11.0,46.40556913852,46.40556913851999,0.301775147928994,0.6982248520710059,0.3000190795411084,0.6999809204588916,0.4042039541963681,0.4048186814928438,276,36,mu_0p300,0.3,0.3
null,150,1521,0.0680536912751677,4,23,37.5,62,6960.835370778,0.000339773,4.576486108335305,4.60136,10.9829,10.14,10.14,24.0,11.0,46.40556913852,46.40556913852,0.7264957264957265,0.2735042735042735,0.7240111375044231,0.2759888624955768,-0.0205166243703643,-0.016130872413124,276,36,mu_0p300,0.3,0.3
lfr,150,1581,0.070738255033557,4,29,37.5,51,7375.779787592,0.000311492,4.665262357743201,4.63178,9.99336,10.54,10.54,25.0,11.0,49.17186525061334,49.17186525061334,0.3010752688172043,0.6989247311827957,0.3000234010937652,0.6999765989062348,0.4353720513322139,0.4360055793908715,277,37,mu_0p300,0.3,0.3
null,150,1581,0.070738255033557,4,29,37.5,51,7375.779787592,0.000311492,4.665262357743201,4.63178,9.99336,10.54,10.54,25.0,11.0,49.17186525061334,49.17186525061333,0.7469955724225174,0.2530044275774826,0.7436949214264449,0.2563050785735551,-0.0105482522730991,-0.0076475313519647,277,37,mu_0p300,0.3,0.3
lfr,150,1396,0.0624608501118568,5,23,30.0,35,6104.794103892,0.000342292,4.373061679005731,4.276714999999999,8.69412,9.306666666666668,9.306666666666668,20.0,10.0,40.69862735928,40.69862735928,0.3030085959885387,0.6969914040114613,0.3000203385605292,0.6999796614394708,0.4920695437640085,0.4946135039899165,278,38,mu_0p300,0.3,0.3
null,150,1396,0.0624608501118568,5,23,30.0,35,6104.794103892,0.000342292,4.373061679005731,4.276714999999999,8.69412,9.306666666666668,9.306666666666668,20.0,10.0,40.69862735928,40.69862735928,0.7965616045845272,0.2034383954154728,0.8059666560192712,0.1940333439807288,-0.00148346483198,-0.010700181430111,278,38,mu_0p300,0.3,0.3
lfr,150,1504,0.0672930648769574,3,38,50.0,70,6845.69794234659,9.72459e-06,4.551660865921935,4.506679999999999,9.73692,10.026666666666667,10.026666666666667,25.0,11.0,45.63798628231061,45.63798628231059,0.2992021276595745,0.7007978723404256,0.3000125435920981,0.6999874564079018,0.33896665629244,0.3386236901046819,279,39,mu_0p300,0.3,0.3
null,150,1504,0.0672930648769574,3,38,50.0,70,6845.69794234659,9.72459e-06,4.551660865921935,4.506679999999999,9.73692,10.026666666666667,10.026666666666667,25.0,11.0,45.63798628231059,45.6379862823106,0.6502659574468085,0.3497340425531915,0.6483305917901245,0.3516694082098754,-0.012097173494794,-0.0107520975800472,279,39,mu_0p300,0.3,0.3
